ID,Frame Name,Cycle Time [ms],Launch Type,Launch Parameter,Signal Byte No.,Signal Bit No.,Signal Name,Signal Function,Signal Length [Bit],Signal Default, Signal Not Available,Byteorder,is signed,GXCAN15,DCDC48V,LPTC,BMS,Tester,APM,HPC_ETH,LPDP,Name / Phys. Range,Function / Increment Unit,Value,frame.,signal.
413h,L_LPDP_THERM_VI,0,cyclicX,0,1,0,I_OUT_EPS,Always-on 80A for EPS output current,16,-0.000336,,m,u,,,,,,,,s,-50..99.9441,0.002288  A,,,
413h,L_LPDP_THERM_VI,0,cyclicX,0,3,0,V_OUT_EPS,Always-on 80A for EPS output voltage,16,0E-8,,m,u,,,,,,,,s,0..20,0.00030518  V,,,
414h,L_LPDP_LPTC_LKL30_VI,0,cyclicX,0,1,0,I_OUT_LPTC_LOGIC,Always-on 40A for LPTC logic output current,16,0.0005624,,m,u,,,,,,,,s,-25..49.9983,0.0011444  A,,,
414h,L_LPDP_LPTC_LKL30_VI,0,cyclicX,0,3,0,V_OUT_LPTC_LOGIC,Always-on 40A for LPTC logic output voltage,16,0E-8,,m,u,,,,,,,,s,0..20,0.00030518  V,,,
415h,L_LPDP_LPTC_THERM_VI,0,cyclicX,0,1,0,I_OUT_LPTC_THERM,Switched 40A for LPTC thermal output current,16,0.0005624,,m,u,,,,,,,,s,-25..49.9983,0.0011444  A,,,
415h,L_LPDP_LPTC_THERM_VI,0,cyclicX,0,3,0,V_OUT_LPTC_THERM,Switched 40A for LPTC thermal output voltage,16,0E-8,,m,u,,,,,,,,s,0..20,0.00030518  V,,,
416h,L_LPDP_PWR_STATS,0,cyclicX,0,1,0,P_IN,Input power from KL30,16,0.00065,,m,u,,,,,,,,s,-1000..4999.73,0.09155  W,,,
416h,L_LPDP_PWR_STATS,0,cyclicX,0,3,0,P_OUT,Sum of all output powers,16,0.00065,,m,u,,,,,,,,s,-1000..4999.73,0.09155  W,,,
416h,L_LPDP_PWR_STATS,0,cyclicX,0,5,0,P_LOSS,Internal board loss,16,0.00000,,m,u,,,,,,,,s,0..999.409,0.01525  W,,,
42Ah,NM_APM,0,cyclicX,0,1,0,NM_APM,Network management only for ePT bus.,64,0,,m,u,,,,,,s,,,0..0,,,,
441h,DG_RQ_GLOBAL_UDS,0,cyclicX,0,1,0,DG_RQ_GLOBAL_UDS,Diagnostic-Request,64,0,,m,u,,,,,,,,,0..0,,,,
4EAh,D_RS_APM,0,cyclicX,0,1,0,D_RS_APM,Diagnostic-Response,64,0,,m,u,,,,,,s,,,0..0,,,,
500h,VEH_MSG,0,cyclicX,0,1,7,veh_cb_cmd_e,Circuit Breaker command from the Vehicle/Tester.,1,0,,m,u,,,s,r,,,,,0..1,,"0: VEH_CB_CMD__OPEN, 1: VEH_CB_CMD__CLOSE",,
500h,VEH_MSG,0,cyclicX,0,1,7,veh_cb_cmd_e,Circuit Breaker command from the Vehicle/Tester.,1,0,,m,u,,,s,r,,,,,0..1,,"0: VEH_CB_CMD__OPEN, 1: VEH_CB_CMD__CLOSE",,
500h,VEH_MSG,0,cyclicX,0,2,0,veh_fan_dutycycle_cmd,,8,0,,m,u,,,s,r,,,,,0..0,,,,
501h,VEH_CRASH,0,cyclicIfActiveX,0,1,7,veh_crash_cmd_b,Crash sigjnal command from the vehicle/tester.,1,0,,m,u,,,s,r,,,,,0..1,,"0: BOOL__FALSE, 1: BOOL__TRUE",,
501h,VEH_CRASH,0,cyclicIfActiveX,0,1,7,veh_crash_cmd_b,Crash sigjnal command from the vehicle/tester.,1,0,,m,u,,,s,r,,,,,0..1,,"0: BOOL__FALSE, 1: BOOL__TRUE",,
503h,DIAG_RQST,0,cyclicIfActiveX,0,1,0,diag_rqst,Diagnostic request data,64,0,,m,u,,,,r,s,,,,0..0,,,,
505h,NMMessage,0,cyclicX,0,1,0,nm_Signal,,64,0,,m,u,,,,s,,,,,0..0,,,,
50Bh,DIAG_RESP,0,cyclicIfActiveX,0,1,0,diag_resp,Diagnostic response data.,64,0,,m,u,,,,s,,,,,0..0,,,,
510h,L_LPTC_verID,0,cyclicX,0,1,0,LPTC_GIT_SHA,Lyft App Software version,64,0,,m,u,,,s,,,,,,0..0,,,,
511h,L_DCDC_verID,0,cyclicX,0,1,0,DCDC_GIT_SHA,Lyft App Software version,64,0,,m,u,,s,r,,,,,,0..0,,,,
600h,VEH_BMS_PACK_STATUS_1,0,cyclicX,0,2,0,veh_bms_db_cb_state_e,Indicates the current state of the Circuit Breaker,3,0,,m,u,,,,s,,,,,0..7,,"0: CBACT_STATE__OPEN, 1: CBACT_STATE__CLOSED, 2: CBACT_STATE__FAULT",,
600h,VEH_BMS_PACK_STATUS_1,0,cyclicX,0,2,0,veh_bms_db_cb_state_e,Indicates the current state of the Circuit Breaker,3,0,,m,u,,,,s,,,,,0..7,,"0: CBACT_STATE__OPEN, 1: CBACT_STATE__CLOSED, 2: CBACT_STATE__FAULT",,
600h,VEH_BMS_PACK_STATUS_1,0,cyclicX,0,2,0,veh_bms_db_cb_state_e,Indicates the current state of the Circuit Breaker,3,0,,m,u,,,,s,,,,,0..7,,"0: CBACT_STATE__OPEN, 1: CBACT_STATE__CLOSED, 2: CBACT_STATE__FAULT",,
600h,VEH_BMS_PACK_STATUS_1,0,cyclicX,0,3,0,hard_epo_status,Hard EPO status (Opens the relay immediately),1,0,,m,u,,,,s,,,,,0..0,,,,
600h,VEH_BMS_PACK_STATUS_1,0,cyclicX,0,3,1,soft_epo_status,Soft EPO status (Opens the relay after 5 sec),1,0,,m,u,,,,s,,,,,0..0,,,,
600h,VEH_BMS_PACK_STATUS_1,0,cyclicX,0,3,2,fan_status,,2,0,,m,u,,,,s,,,,,0..0,,,,
600h,VEH_BMS_PACK_STATUS_1,0,cyclicX,0,3,4,veh_bms_db_rolling_counter,Message integrity counter.,4,0,,m,u,,,,s,,,,,0..0,,,,
600h,VEH_BMS_PACK_STATUS_1,0,cyclicX,0,4,0,hvbatt_total_capacity,,3,0,,m,u,,,,s,,,,,0..0,,,,
600h,VEH_BMS_PACK_STATUS_1,0,cyclicX,0,4,3,derating_status,,1,0,,m,u,,,,s,,,,,0..0,,,,
600h,VEH_BMS_PACK_STATUS_1,0,cyclicX,0,4,4,veh_bms_db_cb_err_stuck_closed_b,Indicates that the Circuit Breaker has failed and is stuck closed.,1,0,,m,u,,,,s,,,,,0..0,,,,
600h,VEH_BMS_PACK_STATUS_1,0,cyclicX,0,4,5,veh_bms_db_cb_err_stuck_open_b,Indicates that the Circuit Breaker has failed and is stuck open.,1,0,,m,u,,,,s,,,,,0..0,,,,
600h,VEH_BMS_PACK_STATUS_1,0,cyclicX,0,4,6,veh_bms_db_arb_cmd_e,,1,0,,m,u,,,,s,,,,,0..0,,,,
600h,VEH_BMS_PACK_STATUS_1,0,cyclicX,0,4,7,veh_bms_db_cbal_en_b,Indicates if the conditions for cell balancing are active.,1,0,,m,u,,,,s,,,,,0..0,,,,
600h,VEH_BMS_PACK_STATUS_1,0,cyclicX,0,5,0,veh_bms_db_uvp_actv_b,Indicates if cell-level under-voltage protection is active.,1,0,,m,u,,,,s,,,,,0..0,,,,
600h,VEH_BMS_PACK_STATUS_1,0,cyclicX,0,5,1,veh_bms_db_uvp_maturing_actv_b,Indication that a cell under-voltage condition exists.,1,0,,m,u,,,,s,,,,,0..0,,,,
600h,VEH_BMS_PACK_STATUS_1,0,cyclicX,0,5,2,veh_bms_db_ovp_actv_b,Indicates if cell-level over-voltage protection is active.,1,0,,m,u,,,,s,,,,,0..0,,,,
600h,VEH_BMS_PACK_STATUS_1,0,cyclicX,0,5,3,veh_bms_db_ovp_maturing_actv_b,Indication that a cell over-voltage condition exists.,1,0,,m,u,,,,s,,,,,0..0,,,,
600h,VEH_BMS_PACK_STATUS_1,0,cyclicX,0,5,4,veh_bms_db_otp_actv_b,Indicates if pack over-temperature protection is active.,1,0,,m,u,,,,s,,,,,0..0,,,,
600h,VEH_BMS_PACK_STATUS_1,0,cyclicX,0,5,5,veh_bms_db_otp_maturing_actv_b,Indication that a pack over-temperature condition exists.,1,0,,m,u,,,,s,,,,,0..0,,,,
600h,VEH_BMS_PACK_STATUS_1,0,cyclicX,0,5,6,veh_bms_db_ocp_actv_b,Indicates if over-current protection is active.,1,0,,m,u,,,,s,,,,,0..0,,,,
600h,VEH_BMS_PACK_STATUS_1,0,cyclicX,0,5,7,veh_bms_db_ocp_maturing_actv_b,Indication that a charging over-current condition exists.,1,0,,m,u,,,,s,,,,,0..0,,,,
600h,VEH_BMS_PACK_STATUS_1,0,cyclicX,0,6,0,veh_bms_db_soh,,8,0,,m,u,,,,s,,,,,0..0,,,,
600h,VEH_BMS_PACK_STATUS_1,0,cyclicX,0,7,0,veh_bms_db_dtc_cb_failed_open_b,,1,0,,m,u,,,,s,,,,,0..0,,,,
600h,VEH_BMS_PACK_STATUS_1,0,cyclicX,0,7,1,veh_bms_db_dtc_cb_uncmnd_open_b,,1,0,,m,u,,,,s,,,,,0..0,,,,
600h,VEH_BMS_PACK_STATUS_1,0,cyclicX,0,7,2,veh_bms_dtc_cb_stuck_open_actv_b,,1,0,,m,u,,,,s,,,,,0..0,,,,
600h,VEH_BMS_PACK_STATUS_1,0,cyclicX,0,7,3,veh_bms_db_dtc_uvp_actv_b,,1,0,,m,u,,,,s,,,,,0..0,,,,
600h,VEH_BMS_PACK_STATUS_1,0,cyclicX,0,7,4,veh_bms_db_dtc_ovp_actv_b,,1,0,,m,u,,,,s,,,,,0..0,,,,
600h,VEH_BMS_PACK_STATUS_1,0,cyclicX,0,7,5,veh_bms_dtc_equalize_fail_actv_b,,1,0,,m,u,,,,s,,,,,0..0,,,,
600h,VEH_BMS_PACK_STATUS_1,0,cyclicX,0,7,6,veh_bms_db_dtc_cb_weld_actv_b,,1,0,,m,u,,,,s,,,,,0..0,,,,
600h,VEH_BMS_PACK_STATUS_1,0,cyclicX,0,7,7,veh_bms_db_dtc_otp_actv_b,,1,0,,m,u,,,,s,,,,,0..0,,,,
601h,VEH_BMS_PACK_STATUS_2,0,cyclicX,0,1,6,veh_bms_cb_loaded_switched_Cnt,Number of Circuit Breaker operations under load.,18,0,,m,u,,,,s,,,,,0..250000,,,,
601h,VEH_BMS_PACK_STATUS_2,0,cyclicX,0,4,0,veh_bms_cb_lifetime_remain_Pct,Remaining lifetime of the Circuit Breaker,8,0,,m,u,,,,s,,,,,0..100,,,,
601h,VEH_BMS_PACK_STATUS_2,0,cyclicX,0,5,0,veh_bms_db_sw_version_build,"Software version, build identifier.",8,0,,m,u,,,,s,,,,,0..0,,,,
601h,VEH_BMS_PACK_STATUS_2,0,cyclicX,0,6,0,veh_bms_db_sw_version_minor,"Software version, minor identifier.",8,0,,m,u,,,,s,,,,,0..0,,,,
601h,VEH_BMS_PACK_STATUS_2,0,cyclicX,0,7,0,veh_bms_db_sw_version_major,"Software version, major identifier.",8,0,,m,u,,,,s,,,,,0..0,,,,
610h,VEH_BMS_CELL_DATA_1,0,cyclicX,0,1,2,veh_bms_db_cell_01_bal_actv_b,Cell 1 balance command.,1,0,,m,u,,,,s,,,,,0..0,,,,
610h,VEH_BMS_CELL_DATA_1,0,cyclicX,0,1,3,veh_bms_db_cell_01_U,Cell 1 voltage,13,0.000,,m,u,,,,s,,,,,0..0,0.001  V,,,
610h,VEH_BMS_CELL_DATA_1,0,cyclicX,0,3,2,veh_bms_db_cell_02_bal_actv_b,Cell 2 balance command.,1,0,,m,u,,,,s,,,,,0..0,,,,
610h,VEH_BMS_CELL_DATA_1,0,cyclicX,0,3,3,veh_bms_db_cell_02_U,Cell 2 voltage,13,0.000,,m,u,,,,s,,,,,0..0,0.001  V,,,
610h,VEH_BMS_CELL_DATA_1,0,cyclicX,0,5,2,veh_bms_db_cell_03_bal_actv_b,Cell 3 balance command.,1,0,,m,u,,,,s,,,,,0..0,,,,
610h,VEH_BMS_CELL_DATA_1,0,cyclicX,0,5,3,veh_bms_db_cell_03_U,Cell 3 voltage,13,0.000,,m,u,,,,s,,,,,0..0,0.001  V,,,
610h,VEH_BMS_CELL_DATA_1,0,cyclicX,0,7,2,veh_bms_db_cell_04_bal_actv_b,Cell 4 balance command.,1,0,,m,u,,,,s,,,,,0..0,,,,
610h,VEH_BMS_CELL_DATA_1,0,cyclicX,0,7,3,veh_bms_db_cell_04_U,Cell 4 voltage,13,0.000,,m,u,,,,s,,,,,0..0,0.001  V,,,
611h,VEH_BMS_CELL_DATA_2,0,cyclicX,0,1,2,veh_bms_db_cell_05_bal_actv_b,Cell 5 balance command.,1,0,,m,u,,,,s,,,,,0..0,,,,
611h,VEH_BMS_CELL_DATA_2,0,cyclicX,0,1,3,veh_bms_db_cell_05_U,Cell 5 voltage,13,0.000,,m,u,,,,s,,,,,0..0,0.001  V,,,
611h,VEH_BMS_CELL_DATA_2,0,cyclicX,0,3,2,veh_bms_db_cell_06_bal_actv_b,Cell 6 balance command.,1,0,,m,u,,,,s,,,,,0..0,,,,
611h,VEH_BMS_CELL_DATA_2,0,cyclicX,0,3,3,veh_bms_db_cell_06_U,Cell 6 voltage,13,0.000,,m,u,,,,s,,,,,0..0,0.001  V,,,
611h,VEH_BMS_CELL_DATA_2,0,cyclicX,0,5,2,veh_bms_db_cell_07_bal_actv_b,Cell 7 balance command.,1,0,,m,u,,,,s,,,,,0..0,,,,
611h,VEH_BMS_CELL_DATA_2,0,cyclicX,0,5,3,veh_bms_db_cell_07_U,Cell 7 voltage,13,0.000,,m,u,,,,s,,,,,0..0,0.001  V,,,
611h,VEH_BMS_CELL_DATA_2,0,cyclicX,0,7,2,veh_bms_db_cell_08_bal_actv_b,Cell 8 balance command.,1,0,,m,u,,,,s,,,,,0..0,,,,
611h,VEH_BMS_CELL_DATA_2,0,cyclicX,0,7,3,veh_bms_db_cell_08_U,Cell 8 voltage,13,0.000,,m,u,,,,s,,,,,0..0,0.001  V,,,
612h,VEH_BMS_CELL_DATA_3,0,cyclicX,0,1,2,veh_bms_db_cell_09_bal_actv_b,Cell 9 balance command.,1,0,,m,u,,,,s,,,,,0..0,,,,
612h,VEH_BMS_CELL_DATA_3,0,cyclicX,0,1,3,veh_bms_db_cell_09_U,Cell 9 voltage,13,0.000,,m,u,,,,s,,,,,0..0,0.001  V,,,
612h,VEH_BMS_CELL_DATA_3,0,cyclicX,0,3,2,veh_bms_db_cell_10_bal_actv_b,Cell 10 balance command.,1,0,,m,u,,,,s,,,,,0..0,,,,
612h,VEH_BMS_CELL_DATA_3,0,cyclicX,0,3,3,veh_bms_db_cell_10_U,Cell 10 voltage,13,0.000,,m,u,,,,s,,,,,0..0,0.001  V,,,
612h,VEH_BMS_CELL_DATA_3,0,cyclicX,0,5,2,veh_bms_db_cell_11_bal_actv_b,Cell 11 balance command.,1,0,,m,u,,,,s,,,,,0..0,,,,
612h,VEH_BMS_CELL_DATA_3,0,cyclicX,0,5,3,veh_bms_db_cell_11_U,Cell 11 voltage,13,0.000,,m,u,,,,s,,,,,0..0,0.001  V,,,
612h,VEH_BMS_CELL_DATA_3,0,cyclicX,0,7,2,veh_bms_db_cell_12_bal_actv_b,Cell 12 balance command.,1,0,,m,u,,,,s,,,,,0..0,,,,
612h,VEH_BMS_CELL_DATA_3,0,cyclicX,0,7,3,veh_bms_db_cell_12_U,Cell 12 voltage,13,0.000,,m,u,,,,s,,,,,0..0,0.001  V,,,
613h,VEH_BMS_CELL_DATA_4,0,cyclicX,0,1,2,veh_bms_db_cell_13_bal_actv_b,Cell 13 balance command.,1,0,,m,u,,,,s,,,,,0..0,,,,
613h,VEH_BMS_CELL_DATA_4,0,cyclicX,0,1,3,veh_bms_db_cell_13_U,Cell 13 voltage,13,0.000,,m,u,,,,s,,,,,0..0,0.001  V,,,
613h,VEH_BMS_CELL_DATA_4,0,cyclicX,0,3,2,veh_bms_db_cell_14_bal_actv_b,Cell 14 balance command.,1,0,,m,u,,,,s,,,,,0..0,,,,
613h,VEH_BMS_CELL_DATA_4,0,cyclicX,0,3,3,veh_bms_db_cell_14_U,Cell 14 voltage,13,0.000,,m,u,,,,s,,,,,0..0,0.001  V,,,
613h,VEH_BMS_CELL_DATA_4,0,cyclicX,0,5,3,veh_bms_db_max_cell_U,Max cell voltage.,13,0.000,,m,u,,,,s,,,,,0..0,0.001  V,,,
613h,VEH_BMS_CELL_DATA_4,0,cyclicX,0,7,3,veh_bms_db_min_cell_U,Min cell voltage.,13,0.000,,m,u,,,,s,,,,,0..0,0.001  V,,,
620h,VEH_BMS_PACK_LIMITS_1,0,cyclicX,0,1,0,veh_bms_db_avail_chrg_1s_IA,Maximum charge current available for the next 1 second.,10,0,,m,u,,,,s,,,,,0..1023,A,,,
620h,VEH_BMS_PACK_LIMITS_1,0,cyclicX,0,2,4,veh_bms_db_avail_chrg_1s_PKW,Maximum charge power available for the next 1 second.,12,0.00,,m,u,,,,s,,,,,0..40.95,0.01  KW,,,
620h,VEH_BMS_PACK_LIMITS_1,0,cyclicX,0,4,0,veh_bms_db_avail_dschrg_1s_IA,Maximum discharge current available for the next 1 second.,10,0,,m,u,,,,s,,,,,-1023..0,A,,,
620h,VEH_BMS_PACK_LIMITS_1,0,cyclicX,0,5,4,veh_bms_db_avail_dschrg_1s_PKW,Maximum discharge power available for the next 1 second.,12,0.00,,m,u,,,,s,,,,,-40.95..0,0.01  KW,,,
621h,VEH_BMS_PACK_LIMITS_2,0,cyclicX,0,1,0,veh_bms_db_avail_chrg_10s_IA,Maximum charge current available for the next 10 seconds.,10,0,,m,u,,,,s,,,,,0..1023,A,,,
621h,VEH_BMS_PACK_LIMITS_2,0,cyclicX,0,2,4,veh_bms_db_avail_chrg_10s_PKW,Maximum charge power available for the next 10 seconds,12,0.00,,m,u,,,,s,,,,,0..40.95,0.01  KW,,,
621h,VEH_BMS_PACK_LIMITS_2,0,cyclicX,0,4,0,veh_bms_db_avail_dschrg_10s_IA,Maximum discharge current available for the next 10 seconds.,10,0,,m,u,,,,s,,,,,-1023..0,A,,,
621h,VEH_BMS_PACK_LIMITS_2,0,cyclicX,0,5,4,veh_bms_db_avail_dschrg_10s_PKW,Maximum discharge power available for the next 10 seconds.,12,0.00,,m,u,,,,s,,,,,-40.95..0,0.01  KW,,,
622h,VEH_BMS_PACK_LIMITS_3,0,cyclicX,0,1,0,veh_bms_db_avail_chrg_60s_IA,Maximum charge current available for the next 60 seconds.,10,0,,m,u,,,,s,,,,,0..1023,A,,,
622h,VEH_BMS_PACK_LIMITS_3,0,cyclicX,0,2,4,veh_bms_db_avail_chrg_60s_PKW,Maximum charge power available for the next 60 second.,12,0.00,,m,u,,,,s,,,,,0..40.95,0.01  KW,,,
622h,VEH_BMS_PACK_LIMITS_3,0,cyclicX,0,4,0,veh_bms_db_avail_dschrg_60s_IA,Maximum discharge current available for the next 60 seconds.,10,0,,m,u,,,,s,,,,,-1023..0,A,,,
622h,VEH_BMS_PACK_LIMITS_3,0,cyclicX,0,5,4,veh_bms_db_avail_dschrg_60s_PKW,Maximum discharge power available for the next 60 seconds.,12,0.00,,m,u,,,,s,,,,,-40.95..0,0.01  KW,,,
630h,VEH_BMS_PACK_DATA_1,0,cyclicX,0,1,0,veh_bms_db_stack_U,Potential between cell 14 positive and cell 1 negative.,16,15.000,,m,u,,,,s,,,,,15..65,0.001  V,,,
630h,VEH_BMS_PACK_DATA_1,0,cyclicX,0,3,0,veh_bms_db_term_U,Potential between B_POS and B_NEG.,16,15.000,,m,u,,,,s,,,,,15..65,0.001  V,,,
630h,VEH_BMS_PACK_DATA_1,0,cyclicX,0,5,0,veh_bms_db_inst_I,Instantaneous current,32,0.000,,m,u,,,,s,,,,,0..0,0.001  A,,,
631h,VEH_BMS_PACK_DATA_2,0,cyclicX,0,1,0,veh_bms_db_cb_status_e,Indicates the observed state of the relay based on voltage and current.,2,0,,m,u,,,,s,,,,,0..3,,"0: CB_STATUS__OPEN, 1: CB_STATUS__CLOSED, 2: CBSTAT_STATE__FAULT, 3: CBSTAT_STATE__CLOSING",,
631h,VEH_BMS_PACK_DATA_2,0,cyclicX,0,1,0,veh_bms_db_cb_status_e,Indicates the observed state of the relay based on voltage and current.,2,0,,m,u,,,,s,,,,,0..3,,"0: CB_STATUS__OPEN, 1: CB_STATUS__CLOSED, 2: CBSTAT_STATE__FAULT, 3: CBSTAT_STATE__CLOSING",,
631h,VEH_BMS_PACK_DATA_2,0,cyclicX,0,1,0,veh_bms_db_cb_status_e,Indicates the observed state of the relay based on voltage and current.,2,0,,m,u,,,,s,,,,,0..3,,"0: CB_STATUS__OPEN, 1: CB_STATUS__CLOSED, 2: CBSTAT_STATE__FAULT, 3: CBSTAT_STATE__CLOSING",,
631h,VEH_BMS_PACK_DATA_2,0,cyclicX,0,1,0,veh_bms_db_cb_status_e,Indicates the observed state of the relay based on voltage and current.,2,0,,m,u,,,,s,,,,,0..3,,"0: CB_STATUS__OPEN, 1: CB_STATUS__CLOSED, 2: CBSTAT_STATE__FAULT, 3: CBSTAT_STATE__CLOSING",,
631h,VEH_BMS_PACK_DATA_2,0,cyclicX,0,1,3,veh_bms_db_hw_ovp_actv_b,Indicates the value of the HWOVP discrete input.,1,0,,m,u,,,,s,,,,,0..0,,,,
631h,VEH_BMS_PACK_DATA_2,0,cyclicX,0,1,4,veh_bms_db_ign_b,Indicates the value of the IGNITION discrete input.,1,0,,m,u,,,,s,,,,,0..0,,,,
631h,VEH_BMS_PACK_DATA_2,0,cyclicX,0,1,5,veh_bms_db_pack_1_T,Pack temperature 1.,11,0.0,,m,u,,,,s,,,,,0..140,0.1  degC,,,
631h,VEH_BMS_PACK_DATA_2,0,cyclicX,0,3,3,veh_bms_db_pwrmon_b,Indicates if the 12V supply  is too low to drive the Circuit Breaker.,1,0,,m,u,,,,s,,,,,0..0,,,,
631h,VEH_BMS_PACK_DATA_2,0,cyclicX,0,3,5,veh_bms_db_pack_2_T,Pack temperature 2.,11,0.0,,m,u,,,,s,,,,,0..140,0.1  degC,,,
631h,VEH_BMS_PACK_DATA_2,0,cyclicX,0,5,0,veh_bms_db_lv_pwr_U,Low voltage (12V) power voltage.,16,0.000,,m,u,,,,s,,,,,0..65.535,0.001  V,,,
631h,VEH_BMS_PACK_DATA_2,0,cyclicX,0,7,0,veh_bms_db_pack_soc_abs_Pct,Absolute pack State of Charge.,8,0,,m,u,,,,s,,,,,0..100,,,,
76Ah,D_RQ_APM,0,cyclicX,0,1,0,D_RQ_APM,Diagnostic-Request,64,0,,m,u,,,s,,,r,,,0..0,,,,
18B1C8FFxh,CHANGE_NAME,0,cyclicX,0,5,0,FunctionInstance,,3,0,,i,u,r,,,,s,,,,0..0,,,,
18B1C8FFxh,CHANGE_NAME,0,cyclicX,0,5,3,ECUInstance,,5,0,,i,u,r,,,,s,,,,0..0,,,,
18B1C8FFxh,CHANGE_NAME,0,cyclicX,0,6,0,Functions,,8,0,,i,u,r,,,,s,,,,0..0,,,,
18B1C8FFxh,CHANGE_NAME,0,cyclicX,0,7,1,VehicleSystem,,7,0,,i,u,r,,,,s,,,,0..0,,,,
18B1C8FFxh,CHANGE_NAME,0,cyclicX,0,8,0,VESysInstance,,4,0,,i,u,r,,,,s,,,,0..0,,,,
18B1C8FFxh,CHANGE_NAME,0,cyclicX,0,8,4,IndGroup,,3,0,,i,u,r,,,,s,,,,0..0,,,,
18B1C8FFxh,CHANGE_NAME,0,cyclicX,0,8,7,ArbitraryAddressCap,,1,0,,i,u,r,,,,s,,,,0..0,,,,
18B2C8FFxh,DELAYS_RPT_BR,0,cyclicX,0,1,0,IdByte_V,,8,0,,i,u,r,,,,s,,,,0..0,,,,
18B2C8FFxh,DELAYS_RPT_BR,0,cyclicX,0,2,0,IdByte_G,,8,0,,i,u,r,,,,s,,,,0..0,,,,
18B2C8FFxh,DELAYS_RPT_BR,0,cyclicX,0,3,0,Delay1,,8,0,,i,u,r,,,,s,,,,0..0,,,,
18B2C8FFxh,DELAYS_RPT_BR,0,cyclicX,0,4,0,Delay2,,8,0,,i,u,r,,,,s,,,,0..0,,,,
18B2C8FFxh,DELAYS_RPT_BR,0,cyclicX,0,5,0,Delay3,,8,0,,i,u,r,,,,s,,,,0..0,,,,
18B2C8FFxh,DELAYS_RPT_BR,0,cyclicX,0,6,0,LVDelay,,8,0,,i,u,r,,,,s,,,,0..0,,,,
18B2C8FFxh,DELAYS_RPT_BR,0,cyclicX,0,7,0,ReportRepeat,,8,0,,i,u,r,,,,s,,,,0..0,,,,
18B2C8FFxh,DELAYS_RPT_BR,0,cyclicX,0,8,0,CanBaud,,8,0,,i,u,r,,,,s,,,,0..0,,,,
18B3C8FFxh,CHANGE_REPORT_PS,0,cyclicX,0,1,0,IdBytes4,'GVAC' =0x47564143,32,0,,i,u,r,,,,s,,,,0..-1,,1196835139: GXCAN_IDBYTES_4,,
18B3C8FFxh,CHANGE_REPORT_PS,0,cyclicX,0,5,0,NewPS,,8,0,,i,u,r,,,,s,,,,0..0,,,,
18B3C8FFxh,CHANGE_REPORT_PS,0,cyclicX,0,6,0,PF,,8,0,,i,u,r,,,,s,,,,0..255,,255: GXCAN_PF,,
18B4C8FFxh,TP_LV_SHUTOFF,0,cyclicX,0,1,0,IdByte_V,,8,0,,i,u,,,,,s,,,,0..0,,,,
18B4C8FFxh,TP_LV_SHUTOFF,0,cyclicX,0,2,0,IdByte_G,,8,0,,i,u,,,,,s,,,,0..0,,,,
18B4C8FFxh,TP_LV_SHUTOFF,0,cyclicX,0,3,0,Trip1,,8,0,,i,u,,,,,s,,,,0..0,,,,
18B4C8FFxh,TP_LV_SHUTOFF,0,cyclicX,0,4,0,Trip2,,8,0,,i,u,,,,,s,,,,0..0,,,,
18B4C8FFxh,TP_LV_SHUTOFF,0,cyclicX,0,5,0,Trip3,,8,0,,i,u,,,,,s,,,,0..0,,,,
18B4C8FFxh,TP_LV_SHUTOFF,0,cyclicX,0,6,0,LVOff,,8,0,,i,u,,,,,s,,,,0..0,,,,
18B4C8FFxh,TP_LV_SHUTOFF,0,cyclicX,0,7,0,SharedTrip1,,2,0,,i,u,,,,,s,,,,0..0,,,,
18B4C8FFxh,TP_LV_SHUTOFF,0,cyclicX,0,7,2,SharedTrip2,,2,0,,i,u,,,,,s,,,,0..0,,,,
18B4C8FFxh,TP_LV_SHUTOFF,0,cyclicX,0,7,4,SharedTrip3,,2,0,,i,u,,,,,s,,,,0..0,,,,
18B4C8FFxh,TP_LV_SHUTOFF,0,cyclicX,0,7,6,SharedLVOff,,2,0,,i,u,,,,,s,,,,0..0,,,,
18B5C8FFxh,COMMAND,0,cyclicX,0,1,0,IdBytes2,byte0:'V' byte1:'G' = 0x5647 = 22087,16,0,,i,u,r,,s,,,,,,0..65535,,22087: GXCAN_IDBYTES_2,,
18B5C8FFxh,COMMAND,0,cyclicX,0,3,0,ContactorOnOff,"'O' = open, 'C' = close",8,0,,i,u,r,,s,,,,,,0..255,,"67: GXCAN_ON, 79: GXCAN_OFF",,
18B5C8FFxh,COMMAND,0,cyclicX,0,3,0,ContactorOnOff,"'O' = open, 'C' = close",8,0,,i,u,r,,s,,,,,,0..255,,"67: GXCAN_ON, 79: GXCAN_OFF",,
18B5C8FFxh,COMMAND,0,cyclicX,0,4,0,OneTimeReport,'R',8,0,,i,u,r,,s,,,,,,0..255,,82: GXCAN_OTR,,
18B5C8FFxh,COMMAND,0,cyclicX,0,5,0,PowerupState,"'C' = powerup ON or close, O = powerup OFF or open",8,0,,i,u,r,,s,,,,,,0..0,,,,
18B7C8FFxh,BUS_BAR_OVP,0,cyclicX,0,3,0,OVPLow,,8,0,,i,u,,,,,s,,,,0..0,,,,
18B7C8FFxh,BUS_BAR_OVP,0,cyclicX,0,4,0,OVPHigh,,8,0,,i,u,,,,,s,,,,0..0,,,,
